...1,DOI,Title,trimmed_title,CombinedCites,CombinedAuthors,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,DOI_missing,CitationURL,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Journal,row_id,ZoteroKey,PDFPath
1189,MISSING_DOI_puffedup but shaky selves state selfesteem level a,Puffed-up but shaky selves: State self-esteem level and variability in narcissists.,puffedup but shaky selves state selfesteem level a,212,"K Geukes, S Nestler, R Hutteman…",2017,… personality and social …,psycnet.apa.org,https://psycnet.apa.org/record/2016-55335-001,"https://scholar.google.com/scholar?cites=4371471215443797604&as_sdt=2005&sciodt=0,5&hl=en",13,TRUE,NA,212,35.33,53,4,6,"Different theoretical conceptualizations characterize grandiose narcissists by high, yet fragile self-esteem. Empirical evidence, however, has been inconsistent, particularly …",https://www.researchgate.net/profile/Mitja-Back/publication/304135726_Puffed-Up_But_Shaky_Selves_State_Self-Esteem_Level_and_Variability_in_Narcissists/links/5767a1cb08aeb4b998098f12/Puffed-Up-But-Shaky-Selves-State-Self-Esteem-Level-and-Variability-in-Narcissists.pdf,"https://scholar.google.com/scholar?q=related:ZGZfzuiVqjwJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",JPSP,1189,P547CVQX,/Users/haleylam/Zotero/storage/CUNJ635Y/Geukes et al. - 2017 - Puffed-up but shaky selves State self-esteem leve.pdf
1190,MISSING_DOI_pursuing interpersonal value an interdependence pe,Pursuing interpersonal value: An interdependence perspective.,pursuing interpersonal value an interdependence pe,13,"EP Lemay Jr, JE Ryan, N Teneva",2021,Journal of Personality and …,psycnet.apa.org,https://psycnet.apa.org/record/2020-53952-001,"https://scholar.google.com/scholar?cites=6590749467300422813&as_sdt=2005&sciodt=0,5&hl=en",94,TRUE,NA,13,6.5,4,3,2,"The current research examined the interpersonal implications of pursuing goals to be valued by others as a relationship partner, termed interpersonal value goals. Across 3 experiments …",https://psycnet.apa.org/manuscript/2020-53952-001.pdf,"https://scholar.google.com/scholar?q=related:nWQJorgLd1sJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021",JPSP,1190,D5LM86ZF,/Users/haleylam/Zotero/storage/B6E4IHHF/Lemay et al. - 2021 - Pursuing interpersonal value An interdependence p.pdf
1191,MISSING_DOI_race and recession effects of economic scarcity on,Race and recession: Effects of economic scarcity on racial discrimination.,race and recession effects of economic scarcity on,76,"AR Krosch, TR Tyler, DM Amodio",2017,Journal of personality and …,psycnet.apa.org,https://psycnet.apa.org/record/2017-40491-001,"https://scholar.google.com/scholar?cites=18128010542659529267&as_sdt=2005&sciodt=0,5&hl=en",47,TRUE,NA,76,12.67,25,3,6,"When the economy declines, existing racial disparities typically expand, suggesting that economic scarcity may promote racial discrimination. To understand this pattern, we …",https://scholar.archive.org/work/cjhgpk7ud5h5nb3dshrwjmf6su/access/wayback/http://pdfs.semanticscholar.org/6560/8f14dbaddef91fb96f82b0b4f6c42569acaa.pdf,"https://scholar.google.com/scholar?q=related:M-rBz4qhk_sJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",JPSP,1191,G3QASQ2L,/Users/haleylam/Zotero/storage/D249EKR7/Krosch et al. - 2017 - Race and recession Effects of economic scarcity o.pdf
1192,MISSING_DOI_racestatus associations distinct effects of three,Race–status associations: Distinct effects of three novel measures among White and Black perceivers.,racestatus associations distinct effects of three,48,"CH Dupree, B Torrez, O Obioha…",2021,Journal of Personality and …,psycnet.apa.org,https://psycnet.apa.org/record/2020-66288-001,"https://scholar.google.com/scholar?cites=10283052796458386613&as_sdt=2005&sciodt=0,5&hl=en",19,TRUE,NA,48,24,12,4,2,"Race is fraught with meaning, but unequal status is central. Race–status associations (RSAs) link White Americans with high status and Black Americans with low status. RSAs …",https://psycnet.apa.org/manuscript/2020-66288-001.pdf,"https://scholar.google.com/scholar?q=related:tUR9Uwm-tI4J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021",JPSP,1192,6DH58UP4,/Users/haleylam/Zotero/storage/V6JDQ4NQ/Dupree et al. - 2021 - Race–status associations Distinct effects of thre.pdf
1193,MISSING_DOI_racial bias in judgments of physical size and form,Racial bias in judgments of physical size and formidability: From size to threat.,racial bias in judgments of physical size and form,363,"JP Wilson, K Hugenberg, NO Rule",2017,Journal of personality and …,psycnet.apa.org,https://psycnet.apa.org/record/2017-11085-001,"https://scholar.google.com/scholar?cites=11783107123550586782&as_sdt=2005&sciodt=0,5&hl=en",4,TRUE,NA,363,60.5,121,3,6,"Black men tend to be stereotyped as threatening and, as a result, may be disproportionately targeted by police even when unarmed. Here, we found evidence that biased perceptions of …",https://psycnet.apa.org/manuscript/2017-11085-001.pdf,"https://scholar.google.com/scholar?q=related:noeb0X8BhqMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",JPSP,1193,N6INBMW6,/Users/haleylam/Zotero/storage/X9B43ZRU/Wilson et al. - 2017 - Racial bias in judgments of physical size and form.pdf
1194,MISSING_DOI_racialized images tracing appraisals of police for,Racialized images: Tracing appraisals of police force and protest.,racialized images tracing appraisals of police for,20,"MA Reinka, CW Leach",2018,… of personality and social psychology,psycnet.apa.org,https://psycnet.apa.org/record/2018-51567-001,"https://scholar.google.com/scholar?cites=8187484592207703716&as_sdt=2005&sciodt=0,5&hl=en",88,TRUE,NA,20,4,10,2,5,"As race acts as a social frame of reference, it should guide individual's appraisal of visual representations of social events and issues. Thus, grounded in Scherer's (2009) model of …",https://www.academia.edu/download/88829611/ReinkaLeach2018-Racialized-images.pdf,"https://scholar.google.com/scholar?q=related:pC6GgtvJn3EJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018",JPSP,1194,7WDHNUUX,/Users/haleylam/Zotero/storage/P3F3V8SE/Reinka et al. - 2018 - Racialized images Tracing appraisals of police force and protest.pdf
1195,MISSING_DOI_rankorder stability of relationship satisfaction a,Rank-order stability of relationship satisfaction: A meta-analysis of longitudinal studies.,rankorder stability of relationship satisfaction a,1,"JL Bühler, U Orth",2022,Journal of Personality and Social Psychology,psycnet.apa.org,https://psycnet.apa.org/record/2022-83785-001,"https://scholar.google.com/scholar?cites=1964686084248913717&as_sdt=2005&sciodt=0,5&hl=en",146,TRUE,NA,1,1,1,2,1,"Satisfaction with a romantic relationship often changes over time, and individuals differ in how satisfied they are in their relationship. However, no systematic review is available …",https://boris.unibe.ch/173684/1/Buhler_and_Orth_2022_JPSP.pdf,"https://scholar.google.com/scholar?q=related:NUfPkpX3QxsJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",JPSP,1195,BNSS2D5A,/Users/haleylam/Zotero/storage/R2DNAE2Y/Bühler and Orth - 2022 - Rank-order stability of relationship satisfaction.pdf
1196,MISSING_DOI_reasoning supports utilitarian inclinations while,Reasoning supports utilitarian inclinations while resolving moral dilemmas,reasoning supports utilitarian inclinations while,2,"I Patil, M Zucchelli, W Kool, S Campbell, F Fornasier…",2020,Journal of Personality and …,NA,NA,"https://scholar.google.com/scholar?cites=8334618080837765403&as_sdt=2005&sciodt=0,5&hl=en",133,TRUE,NA,2,0.67,0,6,3,NA,NA,"https://scholar.google.com/scholar?q=related:GwniXvyCqnMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",JPSP,1196,NA,NA
1197,MISSING_DOI_reasoning supports utilitarian resolutions to mora,Reasoning supports utilitarian resolutions to moral dilemmas across diverse measures.,reasoning supports utilitarian resolutions to mora,93,"I Patil, MM Zucchelli, W Kool, S Campbell…",2021,Journal of Personality …,psycnet.apa.org,https://psycnet.apa.org/record/2020-00769-001,"https://scholar.google.com/scholar?cites=3873559186735216040&as_sdt=2005&sciodt=0,5&hl=en",18,TRUE,NA,93,46.5,19,5,2,"Sacrificial moral dilemmas elicit a strong conflict between the motive to not personally harm someone and the competing motive to achieving the greater good, which is often described …",https://www.intergroupneurosciencelaboratory.com/s/Patil-et-al-2020-JPSP.pdf,"https://scholar.google.com/scholar?q=related:qLXNrY6lwTUJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021",JPSP,1197,ASJEHI85,/Users/haleylam/Zotero/storage/RV6EPH69/Patil et al. - 2021 - Reasoning supports utilitarian resolutions to mora.pdf
1198,MISSING_DOI_reassessing the good judge of personality,Reassessing the good judge of personality.,reassessing the good judge of personality,47,"KH Rogers, JC Biesanz",2019,… of Personality and Social Psychology,psycnet.apa.org,https://psycnet.apa.org/record/2018-30694-001,"https://scholar.google.com/scholar?cites=12949024190404151670&as_sdt=2005&sciodt=0,5&hl=en",59,TRUE,NA,47,11.75,24,2,4,Are some people truly better able to accurately perceive the personality of others? Previous research suggests that the good judge may be of little practical importance and individual …,NA,"https://scholar.google.com/scholar?q=related:dsn68OQstLMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019",JPSP,1198,Y2CL73FF,/Users/haleylam/Zotero/storage/NBAKP2Q5/Rogers and Biesanz - 2019 - Reassessing the good judge of personality.pdf
1199,MISSING_DOI_reciprocal support and daily perceived control dev,Reciprocal support and daily perceived control: Developing a better understanding of daily support transactions across a major life transition.,reciprocal support and daily perceived control dev,30,"HS Ryon, MEJ Gleason",2018,… of Personality and Social Psychology,psycnet.apa.org,https://psycnet.apa.org/record/2018-31349-001,"https://scholar.google.com/scholar?cites=10370517075467283030&as_sdt=2005&sciodt=0,5&hl=en",76,TRUE,NA,30,6,15,2,5,"A paradox of social support has been well documented: believing that support is available and perceiving high levels of it has well-established mental health benefits, but the actual …",https://psycnet.apa.org/manuscript/2018-31349-001.pdf,"https://scholar.google.com/scholar?q=related:VqpZtFV6648J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018",JPSP,1199,J9SF5ND5,/Users/haleylam/Zotero/storage/9TN4W2ZG/Ryon and Gleason - 2018 - Reciprocal support and daily perceived control Developing a better understanding of daily support t.pdf
1200,MISSING_DOI_reckless gambles and responsible ventures racializ,Reckless gambles and responsible ventures: Racialized prototypes of risk-taking.,reckless gambles and responsible ventures racializ,7,"JE Wages III, SP Perry…",2022,… personality and social …,psycnet.apa.org,https://psycnet.apa.org/journals/psp/122/2/202/,"https://scholar.google.com/scholar?cites=12591690444589307048&as_sdt=2005&sciodt=0,5&hl=en",134,TRUE,NA,7,7,2,3,1,"Risk-taking is sometimes admired and sometimes disparaged. In this research, we examine previously unexplored questions concerning how membership in social groups is related to …",https://psyarxiv.com/2nphk/download?format=pdf,"https://scholar.google.com/scholar?q=related:qBRt576rvq4J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",JPSP,1200,NA,NA
1201,MISSING_DOI_reconceptualizing anxiety as a continuum that rang,Reconceptualizing Anxiety as a Continuum That Ranges From High Calmness to High Anxiety: The Joint Importance of Reducing Distress and Increasing Well-Being.,reconceptualizing anxiety as a continuum that rang,32,"AP Siddaway, PJ Taylor, AM Wood",2018,Journal of personality and …,psycnet.apa.org,https://psycnet.apa.org/record/2017-09432-001,"https://scholar.google.com/scholar?cites=1647330965108332406&as_sdt=2005&sciodt=0,5&hl=en",83,TRUE,NA,32,6.4,11,3,5,"We first replicate a study by Vautier and Pohl (2009), who used the State–Trait Anxiety Inventory (STAI) to reexamine the structure of anxiety. Using two large samples (N= 4,138 …",https://psycnet.apa.org/manuscript/2017-09432-001.pdf,"https://scholar.google.com/scholar?q=related:dpfI6sh-3BYJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018",JPSP,1201,G2VG3SFN,/Users/haleylam/Zotero/storage/2KGDGJLU/Siddaway et al. - 2018 - Reconceptualizing Anxiety as a Continuum That Ranges From High Calmness to High Anxiety The Joint I.pdf
1202,MISSING_DOI_reducing defensive responses to thoughts of death,"Reducing defensive responses to thoughts of death: Meditation, mindfulness, and Buddhism.",reducing defensive responses to thoughts of death,43,"YC Park, T Pyszczynski",2019,… of Personality and Social Psychology,psycnet.apa.org,https://psycnet.apa.org/journals/psp/116/1/101/,"https://scholar.google.com/scholar?cites=8198269423390867984&as_sdt=2005&sciodt=0,5&hl=en",63,TRUE,NA,43,10.75,22,2,4,"Three studies investigated the effects of meditation on responses to reminders of death. Study 1 took a quasi-experimental approach, comparing defensive responses to mortality …",NA,"https://scholar.google.com/scholar?q=related:EMIospoaxnEJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019",JPSP,1202,NG2LTB6M,"/Users/haleylam/Zotero/storage/PR6JFF52/Park and Pyszczynski - 2019 - Reducing defensive responses to thoughts of death Meditation, mindfulness, and Buddhism.pdf"
1203,MISSING_DOI_reducing discrimination a bias versus noise perspe,Reducing discrimination: A bias versus noise perspective.,reducing discrimination a bias versus noise perspe,35,"JR Axt, CK Lai",2019,Journal of Personality and Social Psychology,psycnet.apa.org,https://psycnet.apa.org/record/2019-11837-001,"https://scholar.google.com/scholar?cites=7856109551090317726&as_sdt=2005&sciodt=0,5&hl=en",65,TRUE,NA,35,8.75,18,2,4,Discrimination can occur when people fail to focus on outcome-relevant information and incorporate irrelevant demographic information into decision-making. The magnitude of …,http://axt.research.mcgill.ca/AL2019.pdf,"https://scholar.google.com/scholar?q=related:nrlKZQOCBm0J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019",JPSP,1203,TQSLXD3W,/Users/haleylam/Zotero/storage/J6LUAGUZ/Axt and Lai - 2019 - Reducing discrimination A bias versus noise perspective.pdf
1204,MISSING_DOI_reducing implicit racial preferences iii a process,Reducing implicit racial preferences: III. A process-level examination of changes in implicit preferences.,reducing implicit racial preferences iii a process,26,"J Calanchini, CK Lai, KC Klauer",2021,Journal of Personality and Social …,psycnet.apa.org,https://psycnet.apa.org/journals/psp/121/4/796/,"https://scholar.google.com/scholar?cites=4189849488282157412&as_sdt=2005&sciodt=0,5&hl=en",54,TRUE,NA,26,13,9,3,2,"Implicit bias change was initially assumed to reflect changes in associations, but subsequent research demonstrated that implicit bias change can also reflect changes in control-oriented …",https://escholarship.org/content/qt455975b9/qt455975b9.pdf,"https://scholar.google.com/scholar?q=related:ZAFpK-lVJToJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021",JPSP,1204,EFS35I7S,/Users/haleylam/Zotero/storage/2FJKDYQN/Calanchini et al. - 2021 - Reducing implicit racial preferences III. A proce.pdf
